iteration,true_reward,run_id,env_name,noiseE,grid_type,expert_trajs,max_iter_num,num_of_NNs,seed,eta,gamma,use_memory_replay,buffer_size,batch_size,log_dir
15,-7.796287521252724,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
16,-8.16227011138857,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
17,-8.589129625191628,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
18,-5.015485184584914,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
19,-6.450477891941661,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
20,-6.946114852858299,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
21,-6.102428300504324,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
22,-5.146300874260303,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
23,-7.5202899561444525,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
24,-7.396862635355441,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
25,-5.172195622404728,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
26,-6.3896516768217975,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
27,-3.47660309069986,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
28,-4.9740157827023594,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
29,-5.907320875104635,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
30,-5.587570977156799,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
31,-5.517581157284073,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
32,-6.3020163371118745,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
33,-6.783629108404195,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
34,-7.944352930798163,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
35,-6.381238656390898,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
36,-9.413066287066576,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
37,-4.804578304112742,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
38,-5.721779263193142,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
39,-5.308886358393921,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
40,-4.542905595523574,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
41,-5.5608329248294925,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
42,-4.562870909515847,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
43,-2.7679798381449596,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
44,-2.8963430043869214,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
45,-5.46606891230482,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
46,-3.9178291400345717,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
47,-3.511135049699267,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
48,-5.457047534151584,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
49,-4.81225821416683,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
50,-4.283192027593974,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
51,-4.8280158911640365,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
52,-3.7364285600968192,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
53,-4.3996810601017895,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
54,-6.6363459397414495,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
55,-4.082230579161758,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
56,-5.403381054718829,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
57,-5.040902190776429,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
58,-3.7776046942303148,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
59,-5.000449571121718,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
60,-3.77005992708731,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
61,-3.8448613720510245,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
62,-4.341765019637314,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
63,-3.5634806033812305,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
64,-6.967619488143336,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
65,-3.811053521833657,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
66,-4.213896411326673,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
67,-5.255569254140124,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
68,-6.421113585912846,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
69,-11.793997451400125,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
70,-13.267984864812842,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
71,-6.285977987169032,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
72,-9.672263166119754,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
73,-9.184703840590675,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
74,-7.768705509655526,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
75,-9.425868584431578,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
76,-16.36573895910001,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
77,-14.547457022606643,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
78,-11.529742193193787,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
79,-15.961220588571495,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
80,-15.962161338145558,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
81,-16.364337487095078,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
82,-15.891446960524984,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
83,-15.555315759758452,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
84,-16.442629804000603,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
85,-13.995620045855867,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
86,-13.566718584546981,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
87,-10.2977401138737,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
88,-9.210538556416296,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
89,-10.573032386104632,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
90,-7.16142477562601,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
91,-6.837515626094533,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
92,-7.308592545849683,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
93,-7.744415352412016,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
94,-7.678004213520685,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
95,-5.198796887005488,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
96,-5.730675119720795,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
97,-4.29747393405503,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
98,-4.850891186958953,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
99,-5.108361291063465,20241021-142504,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,123,10,0.99,True,200000.0,20000.0,runs_memory_replay
0,-7.823420073560097,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
1,-31.281692181841038,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
2,-21.33349091252015,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
3,-18.25091816965318,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
4,-19.50371083966861,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
5,-13.840686341716072,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
6,-24.244406022092114,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
7,-15.770115665184047,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
8,-15.052807504457993,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
9,-10.017628554331269,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
10,-16.553779099577934,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
11,-13.448825971594676,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
12,-10.596286274045665,20241021-143004,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,1,999,10,0.99,True,200000.0,20000.0,runs_memory_replay
